Geneid	SRR22405441	SRR22405442	SRR22405445	SRR22405453	SRR22405460	SRR22405461	SRR22405467	SRR22405532	SRR22405538	SRR22405544
7016_6	0	0	0	0	0	0	0	0	0	0
7018_1	0	0	0	0	0	0	0	0	8	2
7018_2	0	0	0	0	0	0	0	0	19	0
11723_1	25	0	9	20	0	1	0	0	0	6
7022_1	1	0	10	12	3	0	0	0	4	1
7024_1	0	0	0	0	0	0	0	0	6	0
7024_2	0	0	0	3	0	0	0	0	10	0
7029_1	5	3	1	4	6	2	6	0	0	2
7029_2	3	4	0	3	3	2	8	0	0	4
7045_1	12	25	3	6	20	17	41	6	5	5
7045_2	0	19	0	0	25	7	68	2	0	0
7045_3	0	1	0	0	0	1	3	0	0	0
7045_4	0	5	0	0	3	1	14	0	0	0
7045_5	0	17	0	0	24	3	58	4	0	2
7045_6	0	6	0	0	23	2	44	3	0	2
7045_7	0	15	0	0	30	1	57	1	1	0
7045_8	0	12	0	0	9	1	23	0	0	0
7045_9	0	7	0	0	20	2	38	0	0	1
7045_10	0	0	0	0	3	0	5	1	0	0
7048_1	24	6	1	6	9	6	6	4	3	2
7048_2	0	1	0	0	2	0	2	0	0	0
7048_3	4	6	0	5	11	1	2	0	1	3
7049_1	0	0	0	1	0	0	0	0	0	0
7049_2	0	0	2	10	0	0	0	0	2	1
7050_1	0	0	1	0	1	11	0	0	1	0
7050_2	0	0	0	0	0	12	0	0	0	0
7053_1	4	0	1	3	0	0	0	0	0	4
7053_2	4	0	0	2	0	0	1	0	0	4
7053_3	3	0	1	3	1	2	0	0	0	4
7053_4	2	0	2	6	1	3	2	0	1	1
7053_5	0	1	0	3	0	3	0	0	1	2
7057_1	0	0	0	0	0	9	0	0	0	0
7057_2	0	0	0	0	0	4	2	0	0	0
7078_1	15	1	47	5	1	4	0	1	6	10
7078_2	40	0	40	27	6	16	0	0	17	16
7078_3	12	0	13	10	1	4	0	0	3	9
7078_4	6	0	11	6	0	11	0	0	6	1
7078_5	2	0	9	8	0	3	0	0	5	4
7078_6	11	0	10	5	0	4	0	0	5	5
7078_7	3	0	2	2	0	4	0	0	1	1
7078_8	14	0	16	15	1	6	0	0	4	5
7078_9	7	0	10	8	2	3	0	0	6	4
7078_10	4	0	5	3	0	5	0	0	5	2
7078_11	27	0	20	15	1	5	0	0	7	8
7078_12	3	0	6	3	0	5	0	0	3	3
7078_13	16	0	29	21	5	9	0	0	11	10
7078_14	12	0	8	7	0	4	0	0	1	3
7078_15	2	0	2	1	0	0	0	0	2	2
7078_16	5	0	1	2	0	1	0	0	0	0
7078_17	3	0	7	1	0	1	0	0	0	1
7078_18	4	0	3	2	0	3	0	0	0	0
7078_19	6	0	9	3	1	8	0	0	2	6
7078_20	10	0	9	10	0	4	0	0	2	2
7078_21	6	0	9	6	3	2	0	0	2	8
7078_22	7	0	6	3	0	1	0	0	2	4
7080_1	1	0	0	0	0	0	0	0	3	3
7080_2	3	0	0	0	0	0	0	0	8	7
7082_1	2	0	0	9	0	2	0	1	0	5
7082_2	1	0	0	9	1	3	0	3	3	8
7085_1	1	0	8	31	0	1	0	0	2	3
7085_2	1	0	1	5	0	0	0	0	3	0
7085_3	6	3	48	17	4	6	1	0	4	1
7086_1	0	0	0	0	0	0	0	0	3	4
7086_2	2	0	0	1	1	1	0	0	10	5
7086_3	1	0	0	0	0	0	0	0	2	0
7091_1	2	0	0	1	0	1	0	0	0	18
7091_2	1	0	0	1	0	0	0	0	0	2
7093_1	0	0	0	2	0	12	0	0	16	4
7093_2	0	0	0	1	0	4	0	0	7	0
7093_3	0	0	0	0	0	0	0	0	0	0
7093_4	1	0	1	0	0	7	0	0	11	5
7093_5	0	0	0	0	0	2	0	0	11	1
7103_1	0	0	0	0	0	0	0	0	0	0
7103_2	0	4	0	0	5	1	9	0	0	0
7103_3	0	9	0	1	9	3	32	0	0	0
7103_4	0	1	0	0	5	1	9	0	0	0
7103_5	0	8	0	0	9	1	21	0	0	0
7103_6	0	4	0	1	6	1	16	1	2	0
7103_7	0	6	0	0	5	1	16	1	2	0
7103_8	0	0	0	0	1	0	3	0	0	0
7103_9	0	1	0	0	1	0	3	1	0	0
7103_10	0	0	0	0	2	0	7	0	0	0
7103_11	0	1	0	0	5	0	1	0	0	0
7107_1	0	0	0	0	0	1	0	0	16	0
7107_2	0	0	0	0	0	0	0	0	22	0
7107_3	0	0	0	0	0	1	0	0	69	0
7107_4	0	0	0	0	0	0	0	0	8	0
7112_1	0	0	0	0	0	0	0	0	9	0
7112_2	0	0	0	0	0	0	0	0	12	0
7112_3	0	0	0	0	0	0	0	0	3	0
7113_1	0	0	1	0	0	0	0	0	3	14
946_1	0	1	0	2	0	15	0	0	15	34
946_2	3	0	2	2	0	9	0	0	3	21
946_3	2	0	0	1	0	12	0	0	13	24
7118_1	4	0	0	0	1	3	0	0	0	20
7120_1	1	4	5	0	6	1	3	0	0	0
7126_1	0	0	0	0	0	0	0	0	5	0
7126_2	0	0	0	1	0	11	0	0	50	0
7133_1	0	3	0	0	2	1	1	2	0	0
7133_2	0	4	7	0	3	1	4	27	0	1
11732_1	2	0	0	1	0	0	0	1	11	8
11732_2	0	0	0	0	1	0	0	0	2	0
7137_1	0	0	1	5	0	1	0	0	2	3
7137_2	2	0	0	12	0	2	0	0	4	3
7137_3	0	0	1	3	0	0	0	0	1	0
7137_4	0	1	0	7	1	0	0	0	1	8
7137_5	0	0	0	1	1	0	0	0	0	5
7236_1	0	6	1	2	5	0	4	8	7	0
7236_2	4	5	3	0	1	0	7	24	8	1
7236_3	7	6	2	6	5	1	4	14	15	0
7236_4	2	2	1	1	1	1	1	5	8	0
7236_5	1	5	0	0	6	0	4	16	8	0
7236_6	8	5	1	1	0	1	4	13	26	0
7236_7	3	11	6	1	6	2	7	21	22	1
7236_8	0	4	0	1	0	0	0	5	0	0
7236_9	5	6	2	0	4	0	3	30	16	0
7236_10	15	20	8	2	8	1	15	58	27	1
7236_11	8	38	6	7	17	3	21	79	37	0
7236_12	5	11	4	2	5	1	10	31	8	1
7236_13	1	7	0	2	2	0	3	8	3	0
7236_14	3	3	1	1	3	0	2	20	8	0
7236_15	3	19	4	4	9	3	7	66	26	0
7236_16	9	26	6	4	15	1	10	53	41	0
7236_17	8	20	4	1	3	0	5	19	14	0
7236_18	5	20	5	2	10	0	10	30	13	0
7236_19	3	10	2	2	4	0	4	25	20	1
7236_20	7	11	2	1	5	0	5	27	14	1
7236_21	6	6	5	0	2	0	5	18	14	0
7236_22	4	12	3	2	3	0	6	20	19	0
7236_23	3	16	1	4	6	0	5	28	10	0
7236_24	2	11	3	0	1	1	5	24	2	0
7236_25	7	12	4	4	2	0	9	26	22	3
7236_26	12	31	7	8	16	2	27	70	53	1
7236_27	6	21	4	2	5	2	15	42	25	1
7236_28	12	22	10	5	5	1	7	49	11	3
7236_29	3	5	0	1	2	0	5	16	4	0
7236_30	4	10	5	2	3	0	7	23	15	0
7236_31	2	11	3	3	6	0	6	26	32	1
7236_32	4	13	4	1	1	0	4	30	13	0
7236_33	5	5	0	0	4	0	5	20	15	1
7236_34	12	27	4	3	12	1	12	58	43	4
7236_35	2	5	0	1	3	0	2	8	4	0
7236_36	6	24	6	5	10	0	17	65	24	2
7236_37	5	17	3	3	9	1	9	40	19	1
7236_38	3	18	6	1	1	1	3	31	19	1
7236_39	3	0	0	1	3	0	0	4	0	0
7236_40	11	18	3	7	3	0	8	44	25	3
7236_41	13	30	8	6	15	3	20	87	45	3
7236_42	3	4	0	0	4	0	0	13	10	0
7236_43	2	3	2	0	0	0	0	6	3	0
7236_44	1	1	0	0	0	0	0	8	3	0
7236_45	6	17	5	5	14	5	17	63	45	0
7236_46	2	5	3	1	0	0	3	11	6	0
7236_47	5	19	4	5	5	0	15	37	24	0
7236_48	3	11	3	3	4	0	2	34	3	0
7236_49	1	1	0	1	1	0	0	8	3	0
7236_50	4	5	1	0	3	0	0	12	8	0
7236_51	5	17	3	2	6	0	4	27	20	0
7236_52	1	6	0	2	3	0	4	20	3	0
7236_53	7	15	4	1	2	1	8	27	8	1
7236_54	6	13	3	1	3	0	9	41	20	0
7236_55	4	12	1	1	1	0	4	20	14	1
7236_56	3	6	1	4	0	0	3	18	14	0
7236_57	9	18	6	1	4	1	9	55	24	0
7236_58	4	6	2	2	2	0	1	18	28	1
7236_59	4	7	0	2	2	1	10	20	13	0
7236_60	11	11	2	3	5	1	7	43	31	0
7236_61	4	12	7	2	9	0	7	52	31	1
7236_62	17	35	5	7	9	4	16	84	31	1
7236_63	8	18	3	6	5	0	11	44	20	0
7236_64	5	8	3	0	10	1	2	34	11	0
7236_65	11	29	2	6	12	12	19	72	24	2
7236_66	11	13	3	4	4	1	17	35	16	1
7236_67	6	9	3	2	7	0	7	28	14	1
7236_68	2	1	0	0	0	0	1	3	2	0
7236_69	2	13	4	4	5	1	2	27	7	0
7236_70	0	2	1	2	1	0	1	14	5	0
7236_71	9	24	6	1	9	2	7	32	31	0
7236_72	0	4	0	0	1	1	1	3	4	1
7236_73	1	5	1	0	1	0	3	20	4	1
7236_74	2	2	0	0	0	0	1	12	4	0
7236_75	2	4	1	3	0	1	5	18	9	0
7236_76	3	5	2	2	1	0	2	15	11	0
7236_77	4	6	1	2	1	0	4	7	6	0
7236_78	15	45	10	8	23	2	18	111	49	3
7236_79	11	62	10	5	19	5	26	129	65	1
11734_1	1	5	0	0	0	3	0	1	1	47
11734_2	0	0	0	0	0	0	0	0	1	9
11734_3	0	0	0	0	0	0	0	0	4	15
11734_4	0	0	0	0	0	0	0	0	3	13
11734_5	0	0	0	0	0	0	0	0	0	0
7248_1	0	0	4	18	1	0	0	0	0	0
7248_2	1	0	1	22	0	0	0	0	0	1
7248_3	1	0	2	10	0	0	0	0	0	0
7248_4	0	0	3	12	0	0	0	0	0	1
7248_5	1	0	3	9	0	1	0	0	0	1
7248_6	1	0	9	31	0	0	0	0	0	0
7248_7	0	0	3	7	1	0	0	0	0	0
7251_1	0	3	0	0	4	21	1	4	0	0
11739_1	3	0	2	0	0	0	0	0	23	1
11739_2	0	0	0	0	0	0	0	0	26	0
7259_1	3	1	0	3	1	6	0	2	13	26
7259_2	0	0	0	0	0	0	0	0	4	20
7266_1	1	0	0	0	0	1	0	31	1	1
7266_2	0	0	0	0	0	0	0	5	0	1
7269_1	3	0	0	0	0	0	0	0	1	0
7269_2	2	0	0	2	0	0	0	0	4	0
7269_3	0	1	0	1	1	0	0	4	35	6
7275_1	0	6	0	0	3	3	3	2	0	1
7275_2	0	4	0	1	1	1	5	4	0	0
7275_3	2	15	1	4	15	9	6	6	0	1
7278_1	0	0	1	0	0	0	0	0	0	20
7278_2	1	0	0	0	1	0	0	0	2	21
7278_3	0	0	0	0	0	0	0	0	2	3
7282_1	0	0	0	0	2	0	13	0	0	0
7282_2	0	0	0	0	2	0	3	0	0	0
7282_3	0	0	0	0	6	0	26	0	0	0
7289_1	0	0	0	0	0	0	0	0	8	0
7289_2	0	0	0	0	0	1	0	0	8	0
7290_1	0	0	10	4	0	0	0	0	0	0
7290_2	0	0	0	1	0	0	0	0	0	0
7296_1	0	0	0	0	0	0	0	0	5	0
7296_2	0	0	1	0	0	1	0	0	14	0
7299_1	0	0	0	0	0	0	0	0	6	0
7299_2	0	0	0	0	0	1	0	0	13	2
7299_3	0	0	0	0	0	0	0	0	5	0
11744_1	0	1	0	0	0	0	0	0	4	1
11744_2	8	0	0	0	0	0	0	0	11	5
7308_1	2	0	0	0	0	10	0	0	74	0
7308_2	0	0	0	0	0	0	0	0	14	0
7308_3	0	0	0	0	0	2	0	0	7	0
7308_4	0	0	0	0	0	0	0	0	22	0
7308_5	0	0	0	0	0	1	0	0	21	0
7314_1	0	2	0	0	11	0	20	0	0	0
7314_2	2	39	0	0	71	14	195	8	0	0
7328_1	37	61	2	0	22	345	28	124	0	25
7331_1	1	0	0	0	0	0	0	0	3	0
7331_2	0	0	0	0	0	0	0	0	2	0
7331_3	0	0	0	0	0	0	0	0	23	0
7333_1	0	0	0	4	0	0	0	0	0	2
7333_2	2	0	1	4	1	0	0	1	3	5
7334_1	0	0	0	0	0	0	0	0	12	0
7334_2	0	0	0	0	0	0	0	0	6	0
7338_1	0	0	0	1	0	0	0	0	3	3
7338_2	0	0	0	0	0	0	0	0	0	10
7338_3	1	0	0	0	0	1	0	0	4	14
7338_4	0	0	0	0	0	0	0	0	0	2
11746_1	0	0	0	0	0	14	0	0	1	0
7342_1	2	0	1	2	2	0	0	0	3	3
7342_2	9	0	1	9	0	0	0	0	1	6
7342_3	0	0	0	2	0	1	0	0	0	1
7344_1	0	0	0	0	0	0	0	0	3	1
7344_2	0	0	0	0	0	0	0	0	8	0
7344_3	0	0	0	1	0	0	0	0	16	0
7344_4	0	0	0	0	0	1	0	0	9	1
7344_5	0	0	0	0	0	0	0	0	0	0
7349_1	0	0	0	0	0	0	0	0	0	0
7349_2	0	0	0	0	0	0	0	0	0	15
7357_1	1	0	0	0	0	0	0	0	0	4
7357_2	2	0	0	0	0	0	0	0	4	3
7359_1	30	5	37	29	17	24	5	8	41	31
7371_1	1	1	0	0	0	0	1	2	1	1
7371_2	0	1	2	0	0	0	5	18	0	0
7371_3	0	1	0	1	0	0	3	10	0	0
7371_4	0	2	3	0	1	0	2	17	1	0
7371_5	0	1	1	0	2	0	8	13	0	0
7371_6	0	2	0	0	3	0	1	15	0	0
7371_7	0	2	0	0	2	0	1	19	1	0
7371_8	0	1	0	0	2	0	1	9	0	0
7371_9	0	2	2	0	0	1	1	10	0	0
7371_10	0	0	2	0	1	0	0	3	0	0
7373_1	2	2	1	3	5	4	2	1	40	2
7379_1	0	0	0	0	1	0	5	0	0	0
7379_2	0	0	0	0	5	0	20	0	0	0
7383_1	0	0	0	0	0	0	0	0	0	5
7383_2	0	0	0	0	0	0	0	0	3	19
7383_3	0	0	0	0	0	0	0	0	2	4
7383_4	0	0	0	0	0	0	0	1	1	13
11749_1	0	0	2	0	0	0	0	0	2	0
11749_2	5	0	0	0	0	0	0	0	5	4
11749_3	0	0	0	0	0	0	0	0	0	0
7396_1	0	7	0	2	11	3	16	4	4	0
7396_2	0	7	0	0	6	1	26	0	2	0
7396_3	0	3	0	0	6	0	4	4	0	1
7407_1	0	0	0	1	1	0	0	0	52	0
7412_1	0	0	0	0	0	0	0	0	0	0
7412_2	0	0	0	0	1	0	0	1	17	0
7419_1	0	0	0	1	0	0	0	0	0	1
7419_2	11	0	3	2	0	2	0	0	0	2
7419_3	1	0	0	2	0	0	0	0	0	0
7419_4	5	0	2	6	0	3	0	0	0	2
7419_5	2	0	0	2	0	0	0	0	0	0
7419_6	11	0	5	9	0	2	1	0	1	2
7419_7	7	0	3	2	0	2	0	0	0	2
7419_8	0	0	0	0	0	0	0	0	0	0
7437_1	2	1	1	1	2	1	0	1	0	3
7437_2	2	0	0	3	0	1	0	0	2	0
7438_1	2	0	0	0	1	0	0	0	3	29
7443_1	0	0	12	37	0	0	0	0	2	8
7443_2	1	0	1	12	0	0	0	0	0	0
7443_3	0	0	1	0	0	0	0	0	0	0
7448_1	10	0	7	4	0	2	0	0	0	0
7448_2	11	0	2	4	0	1	0	0	0	0
7451_1	0	0	1	1	0	0	0	0	0	19
7451_2	1	3	0	0	3	2	0	1	2	2
11760_1	0	6	2	0	18	13	2	14	0	1
11760_2	0	0	0	0	1	0	0	0	0	0
11760_3	0	2	0	0	2	3	0	1	0	0
11760_4	0	0	0	0	0	2	0	4	0	0
11760_5	0	7	0	0	18	14	0	14	0	0
11760_6	0	9	0	0	11	12	0	14	0	0
11760_7	0	2	0	0	9	14	0	9	0	0
11760_8	0	1	0	1	13	13	0	10	0	0
11760_9	0	5	0	0	24	28	0	22	0	0
11760_10	0	4	0	0	9	16	0	10	0	0
7462_1	0	2	0	0	9	2	19	1	0	0
7462_2	0	13	0	1	22	2	55	1	1	0
7462_3	0	7	0	0	7	5	27	0	0	0
7462_4	0	0	0	0	3	1	7	0	1	0
7462_5	0	19	0	2	30	4	57	1	0	0
7484_1	0	0	0	1	0	0	0	15	1	0
7484_2	0	0	0	0	0	0	0	20	0	0
7484_3	0	0	0	0	0	0	0	20	0	0
7484_4	0	0	0	0	0	0	0	25	0	0
7484_5	0	0	0	0	0	0	0	9	0	0
11762_1	18	17	15	12	37	12	41	0	0	12
7491_1	1	0	0	1	1	2	0	0	13	1
7491_2	0	0	0	0	0	0	0	0	4	0
7499_1	0	0	5	14	1	0	0	0	0	0
7499_2	3	0	6	41	1	2	0	0	6	10
7499_3	0	0	9	19	0	0	0	0	0	3
7499_4	0	0	1	7	0	0	0	0	0	0
7499_5	0	0	0	3	0	0	0	0	0	0
7518_1	13	0	0	1	2	1	0	0	0	0
7518_2	7	0	4	6	0	1	0	0	0	2
7518_3	18	0	7	5	0	0	0	0	0	3
7518_4	12	0	5	4	1	4	0	0	0	3
7518_5	7	0	1	6	0	1	0	0	0	2
7518_6	31	0	8	10	0	1	0	0	0	4
7518_7	5	0	1	0	0	0	0	0	0	1
7518_8	8	0	2	2	0	0	0	0	0	1
7518_9	13	0	2	0	0	4	0	0	0	0
7518_10	11	0	4	4	0	1	0	0	0	1
7518_11	0	0	0	0	0	0	0	0	0	0
7529_1	2	0	0	0	0	1	0	0	2	1
7529_2	0	0	0	4	0	2	0	0	2	3
7534_1	0	1	0	0	7	13	0	6	0	0
7534_2	0	7	0	0	6	7	0	4	0	0
7534_3	0	3	0	0	22	13	0	10	0	0
7534_4	0	0	0	0	1	0	0	0	0	0
7540_1	0	1	0	0	17	8	0	5	1	0
7540_2	0	5	0	2	21	13	1	9	0	1
11770_1	0	0	0	0	0	0	0	0	0	0
11770_2	0	2	0	0	0	0	2	10	0	1
11770_3	0	3	2	1	4	1	10	13	0	3
11770_4	0	4	1	0	1	0	4	7	0	0
11770_5	0	5	1	3	5	0	8	25	0	3
11770_6	0	3	1	0	1	0	4	15	0	0
11770_7	0	5	3	0	3	1	10	31	0	0
11770_8	0	3	1	1	2	1	1	14	0	1
7547_1	0	0	1	0	0	11	0	0	0	0
7547_2	0	0	0	0	0	7	0	0	0	1
7561_1	16	216	4	17	20	7	3	30	2	12
7561_2	6	19	2	6	3	1	0	3	3	1
7562_1	1	0	0	0	2	0	0	0	13	4
7569_1	0	0	0	0	0	0	0	0	2	14
7569_2	0	0	0	0	0	0	0	0	0	5
11774_1	8	0	1	3	1	0	0	0	1	0
7570_1	0	0	0	0	0	0	0	0	0	7
7570_2	0	0	1	0	0	2	0	0	0	6
11781_1	0	0	0	0	0	2	0	0	2	0
11781_2	0	0	1	1	1	3	0	0	33	0
11781_3	0	0	0	1	0	5	0	0	39	1
11781_4	0	0	0	0	0	0	0	0	41	0
11781_5	0	0	0	0	0	0	0	0	8	0
7574_1	0	0	0	0	0	0	0	0	12	0
7579_1	0	0	0	0	0	0	0	0	0	11
7579_2	0	0	0	2	0	0	0	0	3	7
7579_3	0	0	0	1	0	0	0	0	1	11
7579_4	0	0	0	0	0	0	0	0	0	1
7579_5	0	0	0	0	0	0	0	0	0	2
7579_6	0	0	0	0	0	1	0	1	0	1
7582_1	0	0	1	2	0	0	0	0	0	0
7582_2	2	0	1	5	0	0	0	0	0	1
7582_3	1	0	0	0	0	0	0	0	0	0
7585_1	1	0	0	1	0	0	0	0	1	4
7585_2	9	0	0	0	0	0	0	1	8	5
7597_1	7	2	1	2	3	2	0	1	2	6
11786_1	0	0	0	0	0	0	0	0	2	15
11786_2	0	0	0	0	1	0	0	0	0	17
7642_1	7	0	6	2	3	0	0	0	0	12
7642_2	115	0	50	14	9	2	0	0	0	37
7642_3	4	0	0	0	0	0	0	0	0	2
7642_4	44	0	30	8	2	0	0	0	0	15
7642_5	31	0	12	1	2	0	0	1	0	14
7642_6	43	0	16	5	2	0	0	0	0	10
7642_7	31	0	17	4	5	0	0	0	0	10
7642_8	81	1	26	8	6	2	0	0	0	23
7642_9	9	0	4	3	1	1	0	0	0	2
7642_10	52	0	9	3	4	0	1	0	0	8
7642_11	45	0	22	3	7	2	0	0	1	17
7642_12	43	0	19	4	2	0	2	2	0	13
7642_13	25	0	10	0	4	0	0	0	0	10
7642_14	16	0	12	2	0	0	0	0	0	7
7642_15	30	0	15	6	4	0	0	0	0	15
7642_16	36	0	7	3	5	0	0	0	0	17
7642_17	51	0	30	5	3	1	0	0	0	18
7642_18	29	0	18	1	3	1	0	0	0	11
7642_19	13	0	11	0	2	0	0	0	0	5
7642_20	38	0	25	4	6	0	0	0	0	13
7642_21	35	0	19	7	6	0	0	0	0	9
7642_22	40	0	21	2	6	0	0	0	0	18
7642_23	55	0	21	3	2	1	0	0	0	9
7642_24	35	0	12	3	0	0	0	1	0	11
7642_25	32	0	10	1	4	0	0	0	0	11
7642_26	36	0	23	3	3	0	0	0	0	17
7642_27	52	0	19	9	3	0	0	0	0	17
7642_28	59	2	27	5	10	1	0	0	0	20
7642_29	19	0	8	1	3	0	0	0	0	4
7642_30	33	0	16	2	4	0	0	0	0	6
7642_31	49	0	25	1	5	0	0	0	0	8
7642_32	41	0	16	2	0	0	0	0	0	15
7642_33	72	0	30	7	3	1	0	0	0	24
7642_34	53	0	24	6	9	6	0	0	0	11
7642_35	59	0	28	10	5	1	0	0	0	20
7642_36	24	0	9	1	4	0	0	0	0	9
7642_37	20	4	15	11	6	0	6	0	0	8
7642_38	8	1	2	4	1	1	5	0	0	1
7643_1	0	0	0	0	0	0	0	0	0	0
7643_2	0	0	0	7	0	0	0	0	0	2
7649_1	0	0	1	1	0	0	0	0	2	6
7649_2	0	0	0	2	0	1	0	0	3	15
7649_3	0	0	0	0	0	0	0	0	2	6
7654_1	1	1	0	0	1	14	0	10	0	2
7658_1	0	0	0	0	3	1	16	0	0	1
7662_1	0	1	2	2	1	0	0	0	3	8
7662_2	0	1	0	1	0	2	0	0	2	8
7665_1	0	3	0	0	4	1	14	0	0	0
7665_2	0	3	0	0	2	1	14	0	0	0
7670_1	0	0	0	0	1	0	5	0	0	0
7670_2	0	0	0	0	5	0	13	0	0	0
7670_3	0	0	0	1	2	0	6	0	1	0
7673_1	1	0	0	0	0	1	0	0	5	2
7673_2	0	0	0	0	0	0	0	0	27	0
7676_1	0	0	0	0	1	0	6	0	0	0
7676_2	0	1	0	0	8	1	23	0	0	0
7682_1	0	0	0	0	0	0	0	1	7	32
7682_2	0	0	0	0	0	0	0	0	1	14
7685_1	0	2	0	0	6	3	0	4	0	0
7685_2	2	0	0	0	4	4	0	2	0	0
7718_1	0	0	0	0	1	0	0	0	0	0
7718_2	0	3	1	1	15	11	0	14	2	0
7718_3	0	3	0	0	8	6	0	6	0	0
7718_4	0	1	0	0	8	8	0	11	0	0
7718_5	0	3	0	0	17	11	0	8	0	0
7718_6	0	0	0	0	1	0	0	0	0	0
7718_7	0	2	0	0	14	5	1	6	0	0
7718_8	0	2	0	0	11	13	0	6	1	0
7718_9	0	3	0	0	4	2	0	4	0	0
7718_10	0	1	0	0	7	11	0	6	0	0
7718_11	0	0	1	0	10	4	1	9	0	0
7718_12	0	6	0	0	32	8	0	11	1	0
7718_13	0	1	0	0	7	3	0	1	0	0
7718_14	0	1	0	0	2	1	0	2	0	0
7718_15	0	13	0	0	12	6	0	13	0	0
7718_16	1	5	0	0	14	12	0	11	1	0
7718_17	0	9	0	2	53	29	0	20	1	0
7718_18	0	2	1	0	6	11	0	10	1	0
7718_19	1	6	0	0	8	5	0	8	0	0
7718_20	0	2	0	0	7	6	0	4	0	0
7718_21	0	3	0	2	14	14	0	13	0	0
7718_22	0	0	0	0	13	8	0	8	0	0
7718_23	0	3	0	0	13	15	1	13	0	0
7718_24	1	0	0	0	3	2	0	2	0	0
7718_25	0	1	0	0	8	8	3	9	0	0
7718_26	0	0	1	1	17	13	1	9	0	0
7725_1	0	1	0	0	0	0	0	0	1	11
7725_2	1	0	1	1	0	0	0	0	2	39
7725_3	0	0	0	0	0	0	0	0	0	3
7725_4	0	0	0	0	0	0	0	0	0	5
7725_5	0	0	0	0	0	2	0	0	0	12
7725_6	0	0	1	0	0	0	0	0	0	7
7732_1	0	0	0	0	0	0	0	0	0	0
7732_2	0	4	0	0	3	0	8	1	0	1
7732_3	1	15	0	0	23	5	36	0	0	0
7741_1	0	0	0	0	0	0	0	0	0	0
7741_2	0	0	0	0	0	0	0	6	0	0
7741_3	0	0	0	1	0	0	0	108	0	0
11794_1	2	7	2	0	5	0	1	0	0	2
11794_2	1	1	2	0	2	0	0	0	0	0
11794_3	0	1	0	0	3	0	0	0	0	1
11794_4	4	2	0	0	0	0	0	0	0	0
11794_5	3	0	1	0	3	2	2	1	1	2
11794_6	1	2	0	2	1	2	2	0	0	0
11794_7	0	0	0	1	0	0	0	0	0	0
7745_1	2	1	1	0	2	0	0	0	0	0
7745_2	1	6	2	5	8	2	10	0	0	2
7760_1	0	0	0	0	1	0	15	0	1	0
7760_2	1	0	0	0	4	0	16	0	0	0
7760_3	0	0	0	0	9	0	11	0	0	0
7760_4	0	0	0	0	2	0	4	0	0	0
7760_5	0	0	0	0	1	0	16	0	0	0
7767_1	0	0	0	0	0	0	0	0	0	4
7767_2	0	0	0	1	1	1	0	0	6	40
7769_1	0	0	1	0	0	0	0	0	7	0
7769_2	0	0	0	1	0	0	0	0	0	0
7776_1	0	0	0	0	4	0	23	0	0	0
7776_2	0	0	0	0	3	0	6	0	0	0
7780_1	0	0	3	0	0	1	0	0	2	16
7780_2	0	0	0	2	4	2	0	0	0	14
11798_1	0	0	0	0	0	1	0	0	0	19
11801_1	0	0	0	0	0	0	0	0	0	0
11801_2	0	0	0	0	0	1	0	0	11	0
11801_3	0	0	0	0	0	0	0	0	3	0
7789_1	0	0	2	8	0	0	0	0	0	0
7789_2	0	0	5	12	0	0	0	0	0	1
7808_1	0	6	0	0	5	1	28	3	0	0
7808_2	0	1	0	0	5	1	14	0	1	0
7808_3	0	2	0	0	4	3	4	0	0	0
7808_4	0	3	0	0	7	1	15	1	0	0
7808_5	0	9	0	0	8	5	35	0	0	1
7808_6	0	12	2	2	22	5	39	4	1	0
7808_7	0	9	0	3	18	5	44	0	2	1
7808_8	0	11	0	0	16	4	23	1	0	1
7808_9	0	0	0	0	5	0	4	1	0	0
7814_1	2	4	0	0	4	1	0	0	0	0
7814_2	0	0	0	0	5	2	0	0	0	1
7819_1	0	0	0	8	0	1	0	0	0	0
7819_2	0	0	4	34	0	0	0	0	0	0
7819_3	0	0	3	23	1	1	0	0	3	1
7819_4	0	0	2	3	0	0	0	0	0	0
7821_1	0	0	0	0	0	0	0	0	11	0
7826_1	0	0	0	0	0	2	0	0	6	1
7826_2	0	0	0	1	0	7	0	0	14	1
7828_1	1	0	0	0	0	0	0	0	5	0
7828_2	0	0	0	0	0	0	0	0	3	3
7832_1	3	7	4	4	3	16	2	3	6	3
7946_1	2	4	3	5	10	0	4	0	8	3
7946_2	1	1	0	1	0	1	6	0	2	2
7946_3	4	8	7	6	33	1	15	12	14	5
7946_4	1	4	0	4	9	1	8	9	2	4
7946_5	6	10	1	4	13	1	7	19	16	5
7946_6	2	7	4	1	14	1	3	6	3	2
7946_7	1	4	0	4	13	1	5	4	5	2
7946_8	1	3	2	5	6	0	2	5	0	0
7946_9	2	2	3	2	9	1	6	11	1	0
7946_10	2	11	3	8	25	6	17	18	11	7
7946_11	0	9	3	3	15	1	8	10	2	1
7946_12	0	3	2	1	3	2	2	4	1	3
7946_13	1	4	0	2	6	0	3	9	6	3
7946_14	5	6	4	4	11	1	11	13	7	0
7946_15	2	4	5	1	14	0	4	9	5	6
7946_16	3	3	3	2	4	2	6	6	0	2
7946_17	3	1	1	5	6	1	4	4	4	2
7946_18	1	6	1	2	4	0	1	7	4	0
7946_19	1	0	1	2	7	0	1	3	1	2
7946_20	1	1	0	0	1	4	1	1	2	0
